30 to 45,,,,,,,,,,,
2.313852,45,44.55,-0.24,2.25002,45,43.5,0.21,2.248528,45,44.7,-0.06
2.375276,45,44.55,-0.24,2.312392,45,43.5,0.21,2.30914,45,44.7,-0.07
2.43724,45,44.55,-0.24,2.374212,45,43.5,0.21,2.374532,45,44.7,-0.07
2.500996,45,44.55,-0.24,2.435428,45,43.5,0.21,2.4343,45,44.7,-0.07
2.564752,45,44.55,-0.24,2.499288,45,43.5,0.21,2.498112,45,44.85,-0.08
2.624008,45,44.55,-0.24,2.56194,45,43.5,0.21,2.560144,45,44.85,-0.08
2.688984,45,44.55,-0.24,2.62286,45,43.5,0.21,2.623388,45,44.85,-0.08
2.752128,45,44.55,-0.24,2.687028,45,43.5,0.21,2.685404,45,44.85,-0.08
2.812924,45,44.55,-0.24,2.749388,45,43.5,0.21,2.746784,45,44.85,-0.08
2.876712,45,44.55,-0.24,2.811808,45,43.5,0.21,2.810668,45,44.7,0.01
2.940444,45,44.55,-0.24,2.872108,45,43.5,0.21,2.872552,45,44.7,-0.07
3.001536,45,44.55,-0.24,2.937348,45,43.5,0.21,2.934844,45,44.85,-0.09
3.064424,45,44.55,-0.24,2.996632,45,43.5,0.21,2.996948,45,44.85,-0.08
3.124244,45,44.55,-0.24,3.061672,45,43.5,0.21,3.05832,45,44.7,-0.07
3.190016,45,44.55,-0.24,3.122184,45,43.5,0.21,3.122232,45,44.7,-0.07
3.251036,45,44.55,-0.24,3.184772,45,43.5,0.21,3.184584,45,44.85,-0.08
3.313248,45,44.55,-0.24,3.24652,45,43.5,0.21,3.248376,45,44.85,-0.08
3.376304,45,44.55,-0.24,3.310052,45,43.5,0.22,3.308604,45,44.85,-0.08
3.44614,45,44.55,-0.24,3.372012,45,43.5,0.22,3.370616,45,44.85,-0.08
3.502412,45,44.55,-0.24,3.435508,45,43.5,0.22,3.436168,45,44.7,-0.07
3.563476,45,44.55,-0.24,3.49666,45,43.5,0.22,3.495884,45,44.85,-0.08
3.62636,45,44.55,-0.24,3.559548,45,43.5,0.22,3.559092,45,44.85,-0.08
3.687748,45,44.55,-0.24,3.621556,45,43.5,0.22,3.621756,45,44.85,-0.08
3.751212,45,44.55,-0.24,3.68688,45,43.5,0.22,3.683464,45,44.85,-0.08
3.814372,45,44.55,-0.24,3.748884,45,43.5,0.22,3.747468,45,44.85,-0.08
3.874812,45,44.55,-0.24,3.811408,45,43.5,0.22,3.810356,45,44.85,-0.08
3.93912,45,44.55,-0.24,3.87134,45,43.5,0.22,3.87392,45,44.85,-0.08
4.003492,45,44.55,-0.24,3.933716,45,43.5,0.22,3.935348,45,44.85,-0.08
4.065108,45,44.55,-0.24,3.997568,45,43.5,0.22,3.995588,45,44.7,-0.08
4.125896,45,44.55,-0.24,4.061416,45,43.5,0.22,4.05982,45,44.85,-0.11
4.188164,45,44.55,-0.24,4.12318,45,43.5,0.22,4.120384,45,44.85,-0.08
4.250724,45,44.55,-0.24,4.185516,45,43.5,0.22,4.183004,45,44.85,-0.08
4.315428,45,44.55,-0.24,4.247516,45,43.5,0.22,4.24624,45,44.85,-0.08
4.376492,45,44.55,-0.24,4.310444,45,43.5,0.22,4.308016,45,44.85,-0.08
4.43784,45,44.55,-0.24,4.372228,45,43.5,0.22,4.371836,45,44.85,-0.08
4.500456,45,44.55,-0.24,4.433976,45,43.5,0.22,4.435604,45,44.85,-0.08
4.565272,45,44.55,-0.24,4.496012,45,43.5,0.22,4.494932,45,44.85,-0.08
4.626808,45,44.55,-0.24,4.559592,45,43.5,0.22,4.557804,45,44.85,-0.08
4.689252,45,44.55,-0.24,4.621296,45,43.5,0.22,4.620744,45,44.85,-0.08
4.751032,45,44.55,-0.23,4.684412,45,43.5,0.22,4.68212,45,44.85,-0.08
4.812856,45,44.55,-0.23,4.747028,45,43.5,0.22,4.74564,45,44.85,-0.08
4.875112,45,44.55,-0.23,4.81118,45,43.5,0.22,4.808324,45,44.85,-0.08
4.93978,45,44.55,-0.23,4.873164,45,43.5,0.22,4.871036,45,44.85,-0.08
5.010392,45,44.55,-0.23,4.933396,45,43.5,0.22,4.932772,45,44.85,-0.08
5.112108,45,44.55,-0.23,4.995716,45,43.5,0.22,4.996164,45,44.7,-0.07
5.191088,45,44.55,-0.23,5.0589,45,43.5,0.22,5.060284,45,44.85,-0.16
